"","session","site","habitat","octocoral","stony","relief_cm","order","family","binomial","species","size_bin","predator_presence","nocturnal","position","behavior","max_length","colouration","cryptic_behaviour","SVC_date","SVC_max_depth","SVC_area","SVC_abundance","SVC_density","prey_date","prey_depth","prey_area","prey_abundance","prey_density","SVC_prey_difference","total_density","log_difference","average_depth"
"1667",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Pomacanthidae","Holacanthus ciliaris","queen angelfish",4,0,0,"demersal","solitary",45,"conspicuous",0,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,51.1625
"1668",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",1,0,0,"demersal","shoaling",28,"cryptic",1,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,31,0.19375,-0.19375,0.19375,-5.27171668475086,51.1625
"1669",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",2,0,0,"demersal","shoaling",28,"cryptic",1,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,20,0.125,-0.125,0.125,-4.83628190695148,51.1625
"1670",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",3,0,0,"demersal","shoaling",28,"cryptic",1,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,51.1625
"1671",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",4,0,0,"demersal","shoaling",28,"cryptic",1,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,4,0.025,-0.025,0.025,-3.25809653802148,51.1625
"1672",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",5,0,0,"demersal","shoaling",28,"cryptic",1,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,51.1625
"1673",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Chaenopsidae","Acanthemblemaria aspera","roughhead blenny",1,0,0,"benthic","solitary",4,"cryptic",1,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,6,0.0375,-0.0375,0.0375,-3.65065824129374,51.1625
"1674",166,"KL-W8","Continuous",40,10,28.7692307692308,"Tetraodontiformes","Tetraodontidae","Canthigaster rostrata","sharpnose puffer",2,0,0,"demersal","solitary",12,"conspicuous",0,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,51.1625
"1675",166,"KL-W8","Continuous",40,10,28.7692307692308,"Tetraodontiformes","Ostraciidae","Lactophrys triqueter","smooth trunkfish",3,0,0,"demersal","solitary",30,"conspicuous",0,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,51.1625
"1676",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Labridae","Sparisoma viride","stoplight parrotfish",2,0,0,"demersal","shoaling",50,"none",0,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,51.1625
"1677",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Labridae","Sparisoma viride","stoplight parrotfish",5,0,0,"demersal","shoaling",50,"none",0,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,51.1625
"1678",166,"KL-W8","Continuous",40,10,28.7692307692308,"Syngnathiformes","Aulostomidae","Aulostomus maculatus","trumpetfish",5,1,0,"demersal","solitary",80,"none",1,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,51.1625
"1679",166,"KL-W8","Continuous",40,10,28.7692307692308,"Perciformes","Labridae","Halichoeres garnoti","yellowhead wrasse",4,0,0,"demersal","shoaling",19.3,"conspicuous",0,"2014-09-24",65,153.93804,0,0,"2014-09-24",37.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,51.1625
"1682",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Stegastes xanthurus","cocoa damselfish",1,0,0,"demersal","solitary",12.5,"conspicuous",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,0,0,0.0353677651344195,0.0353677651344195,3.59368280906083,8.25
"1683",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Scarus iseri","striped parrotfish",1,0,0,"demersal","shoaling",35,"conspicuous",0,"2014-09-25",10,28.27433388,4.5,0.159154943104888,"2014-09-25",6.5,120,24,0.2,-0.0408450568951123,0.359154943104888,-0.227163167011066,8.25
"1684",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Haemulidae","Haemulon plumierii","white grunt",2,0,0,"demersal","schooling",59,"none",0,"2014-09-25",10,28.27433388,3.75,0.132629119254073,"2014-09-25",6.5,120,52,0.433333333333333,-0.30070421407926,0.565962452587407,-1.17874409261512,8.25
"1685",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Abudefduf saxatilis","sergeant major",1,0,0,"demersal","shoaling",23,"conspicuous",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,0,0,0.0353677651344195,0.0353677651344195,3.59368280906083,8.25
"1686",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Abudefduf saxatilis","sergeant major",2,0,0,"demersal","shoaling",23,"conspicuous",0,"2014-09-25",10,28.27433388,6,0.212206590806517,"2014-09-25",6.5,120,2,0.0166666666666667,0.19553992413985,0.228873257473184,2.49058198065649,8.25
"1687",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Sparisoma viride","stoplight parrotfish",1,0,0,"demersal","shoaling",50,"none",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,2,0.0166666666666667,0.0187010984677528,0.0520344318010862,0.722003184176822,8.25
"1688",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Gobiidae","Gnatholepis thompsoni","goldspot goby",2,0,0,"demersal","solitary",5.6,"cryptic",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,6,0.05,-0.0146322348655805,0.0853677651344195,-0.338142823663492,8.25
"1689",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Thalassoma bifasciatum","bluehead wrasse",2,0,0,"demersal","shoaling",25,"conspicuous",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,5,0.0416666666666667,-0.00629890153224717,0.0770344318010862,-0.159735166190674,8.25
"1690",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Chaetodontidae","Chaetodon capistratus","foureye butterflyfish",2,0,0,"demersal","solitary",7.5,"conspicuous",1,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,7,0.0583333333333333,-0.0229655681989138,0.0937010984677528,-0.489488452563141,8.25
"1691",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Scarus coeruleus","blue parrotfish",2,0,0,"demersal","solitary",90,"none",1,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,1,0.00833333333333333,0.0270344318010862,0.0437010984677528,1.36009058755374,8.25
"1692",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",3,0,0,"demersal","shoaling",28,"cryptic",1,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,2,0.0166666666666667,0.0187010984677528,0.0520344318010862,0.722003184176822,8.25
"1693",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Acanthuridae","Acanthurus coeruleus","blue tang",3,0,0,"demersal","solitary",36,"cryptic",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,2,0.0166666666666667,0.0187010984677528,0.0520344318010862,0.722003184176822,8.25
"1694",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Lutjanidae","Lutjanus griseus","gray snapper",6,1,1,"demersal","schooling",89,"none",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,0,0,0.0353677651344195,0.0353677651344195,3.59368280906083,8.25
"1695",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Serranidae","Hypoplectrus unicolor","butter hamlet",2,0,0,"demersal","solitary",13,"conspicuous",1,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,5,0.0416666666666667,-0.00629890153224717,0.0770344318010862,-0.159735166190674,8.25
"1696",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacanthidae","Holacanthus ciliaris","queen angelfish",2,0,0,"demersal","solitary",45,"conspicuous",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,3,0.025,0.0103677651344195,0.0603677651344195,0.335586271039352,8.25
"1698",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Lutjanidae","Ocyurus chrysurus","yellowtail snapper",6,0,0,"demersal","schooling",86.3,"conspicuous",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,0,0,0.0353677651344195,0.0353677651344195,3.59368280906083,8.25
"1699",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Scarus iseri","striped parrotfish",2,0,0,"demersal","shoaling",35,"conspicuous",0,"2014-09-25",10,28.27433388,13.5,0.477464829314663,"2014-09-25",6.5,120,40,0.333333333333333,0.14413149598133,0.810798162647997,0.358444206943055,8.25
"1700",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Haemulidae","Haemulon plumierii","white grunt",3,0,0,"demersal","schooling",59,"none",0,"2014-09-25",10,28.27433388,1.25,0.0442097064180244,"2014-09-25",6.5,120,4,0.0333333333333333,0.010876373084691,0.0775430397513577,0.27519510798412,8.25
"1701",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Stegastes xanthurus","cocoa damselfish",2,0,0,"demersal","solitary",12.5,"conspicuous",0,"2014-09-25",10,28.27433388,1,0.0353677651344195,"2014-09-25",6.5,120,0,0,0.0353677651344195,0.0353677651344195,3.59368280906083,8.25
"1702",168,"KL-P11","Patch",50,5,33.76,"Tetraodontiformes","Diodontidae","Diodon holocanthus","balloonfish",4,0,1,"demersal","solitary",50,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1703",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Stegastes leucostictus","beaugregory",1,0,0,"demersal","solitary",10,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,13,0.108333333333333,-0.108333333333333,0.108333333333333,-4.69440131971603,8.25
"1704",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Stegastes leucostictus","beaugregory",2,0,0,"demersal","solitary",10,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,29,0.241666666666667,-0.241666666666667,0.241666666666667,-5.49168875952858,8.25
"1705",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Stegastes partitus","bicolor damselfish",2,0,0,"demersal","solitary",10,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1706",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacanthidae","Holacanthus bermudensis","blue angelfish",1,0,0,"demersal","solitary",45,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1707",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacanthidae","Holacanthus bermudensis","blue angelfish",2,0,0,"demersal","solitary",45,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1708",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Scarus coeruleus","blue parrotfish",1,0,0,"demersal","solitary",90,"none",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1709",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Scarus coeruleus","blue parrotfish",3,0,0,"demersal","solitary",90,"none",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1710",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Thalassoma bifasciatum","bluehead wrasse",3,0,0,"demersal","shoaling",25,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1711",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Haemulidae","Haemulon sciurus","bluestriped grunt",2,0,0,"demersal","schooling",46,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,2,0.0166666666666667,-0.0166666666666667,0.0166666666666667,-2.87167962488401,8.25
"1712",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Gobiidae","Coryphopterus glaucofraenum","bridled goby",1,0,0,"demersal","solitary",8,"cryptic",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,3,0.025,-0.025,0.025,-3.25809653802148,8.25
"1713",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Gobiidae","Coryphopterus glaucofraenum","bridled goby",2,0,0,"demersal","solitary",8,"cryptic",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1714",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Stegastes adustus","dusky damselfish",2,0,0,"demersal","solitary",15,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,3,0.025,-0.025,0.025,-3.25809653802148,8.25
"1715",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Haemulidae","Haemulon flavolineatum","french grunt",2,0,0,"demersal","schooling",30,"none",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,15,0.125,-0.125,0.125,-4.83628190695148,8.25
"1716",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Haemulidae","Haemulon flavolineatum","french grunt",3,0,0,"demersal","schooling",30,"none",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1717",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Gobiidae","Gnatholepis thompsoni","goldspot goby",1,0,0,"demersal","solitary",5.6,"cryptic",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,2,0.0166666666666667,-0.0166666666666667,0.0166666666666667,-2.87167962488401,8.25
"1718",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacanthidae","Pomacanthus arcuatus","gray angelfish",2,0,0,"demersal","solitary",60,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1719",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacanthidae","Pomacanthus arcuatus","gray angelfish",5,0,0,"demersal","solitary",60,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,2,0.0166666666666667,-0.0166666666666667,0.0166666666666667,-2.87167962488401,8.25
"1720",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Lachnolaimus maximus","hogfish",5,0,0,"demersal","solitary",91,"cryptic",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1721",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Lachnolaimus maximus","hogfish",6,0,0,"demersal","solitary",91,"cryptic",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,2,0.0166666666666667,-0.0166666666666667,0.0166666666666667,-2.87167962488401,8.25
"1722",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Acanthuridae","Acanthurus tractus","ocean surgeonfish",2,0,0,"demersal","solitary",35,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1723",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacanthidae","Holacanthus ciliaris","queen angelfish",1,0,0,"demersal","solitary",45,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1724",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",2,0,0,"demersal","shoaling",28,"cryptic",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,7,0.0583333333333333,-0.0583333333333333,0.0583333333333333,-4.08317126162398,8.25
"1725",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",4,0,0,"demersal","shoaling",28,"cryptic",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1726",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Chaenopsidae","Acanthemblemaria aspera","roughhead blenny",1,0,0,"benthic","solitary",4,"cryptic",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,6,0.05,-0.05,0.05,-3.93182563272433,8.25
"1727",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Lutjanidae","Lutjanus apodus","schoolmaster snapper",3,0,0,"demersal","solitary",67.2,"none",1,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1728",168,"KL-P11","Patch",50,5,33.76,"Tetraodontiformes","Tetraodontidae","Canthigaster rostrata","sharpnose puffer",1,0,0,"demersal","solitary",12,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1729",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Chaetodontidae","Chaetodon ocellatus","spotfin butterflyfish",2,0,0,"demersal","solitary",20,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1730",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Sparisoma viride","stoplight parrotfish",2,0,0,"demersal","shoaling",50,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,7,0.0583333333333333,-0.0583333333333333,0.0583333333333333,-4.08317126162398,8.25
"1731",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Labridae","Sparisoma viride","stoplight parrotfish",3,0,0,"demersal","shoaling",50,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1732",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Stegastes planifrons","threespot damselfish",1,0,0,"demersal","solitary",13,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1733",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Pomacentridae","Stegastes planifrons","threespot damselfish",2,0,0,"demersal","solitary",13,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,2,0.0166666666666667,-0.0166666666666667,0.0166666666666667,-2.87167962488401,8.25
"1734",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Haemulidae","Haemulon plumierii","white grunt",4,0,0,"demersal","schooling",59,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,4,0.0333333333333333,-0.0333333333333333,0.0333333333333333,-3.53611669956153,8.25
"1735",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Haemulidae","Haemulon plumierii","white grunt",5,0,0,"demersal","schooling",59,"none",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,2,0.0166666666666667,-0.0166666666666667,0.0166666666666667,-2.87167962488401,8.25
"1736",168,"KL-P11","Patch",50,5,33.76,"Perciformes","Lutjanidae","Ocyurus chrysurus","yellowtail snapper",3,0,0,"demersal","schooling",86.3,"conspicuous",0,"2014-09-25",10,28.27433388,0,0,"2014-09-25",6.5,120,1,0.00833333333333333,-0.00833333333333333,0.00833333333333333,-2.23359222150709,8.25
"1744",169,"KL-P13","Patch",40,15,29.0357142857143,"Perciformes","Pomacentridae","Stegastes xanthurus","cocoa damselfish",2,0,0,"demersal","solitary",12.5,"conspicuous",0,"2014-09-25",10,78.53981634,2,0.0254647908946205,"2014-09-25",6.95,200,0,0,0.0254647908946205,0.0254647908946205,3.27581520407415,8.475
"1745",169,"KL-P13","Patch",40,15,29.0357142857143,"Perciformes","Chaetodontidae","Chaetodon capistratus","foureye butterflyfish",1,0,0,"demersal","solitary",7.5,"conspicuous",1,"2014-09-25",10,78.53981634,1,0.0127323954473103,"2014-09-25",6.95,200,2,0.01,0.00273239544731026,0.0227323954473103,0.221862399885366,8.475
"1746",169,"KL-P13","Patch",40,15,29.0357142857143,"Perciformes","Haemulidae","Haemulon flavolineatum","french grunt",1,0,0,"demersal","schooling",30,"none",1,"2014-09-25",10,78.53981634,1,0.0127323954473103,"2014-09-25",6.95,200,11,0.055,-0.0422676045526897,0.0677323954473103,-1.40559401805141,8.475
